grant_id,eric_id,title,author,publicationtype,publicationdateyear,publisher,source,url
R305C120008,ED553414,A Closer Look at the Student Achievement Trends in the District of Columbia between 2006-07 and 2012-13. CALDER Working Paper No. 119,"Özek, Umut",Reports - Evaluative,2014,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5454; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED553415,Combining Multiple Performance Measures: Do Common Approaches Undermine Districts' Personnel Evaluation Systems? CALDER Working Paper No. 118,"Hansen, Michael; Lemke, Mariann; Sorensen, Nicholas",Reports - Research,2014,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5454; e-mail: inquiry@caldercenter.org; Web site: http://www.caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED553708,Finding Common Ground in Pension Reform: Lessons from the Washington State Pension System,"Goldhaber, Dan; Grout, Cyrus",Reports - Evaluative,2014,Bellwether Education Partners. e-mail: contactus@bellwethereducation.org; Web site: http://bellwethereducation.org,Bellwether Education Partners,NA
R305C120008,ED579797,"How Much of a ""Running Start"" Do Dual Enrollment Programs Provide Students? Working Paper 92","Cowan, James; Goldhaber, Dan",Reports - Research,2013,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5454; e-mail: inquiry@caldercenter.org; Web site: http://www.",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587151,Raising the Bar for College Admission: North Carolina's Increase in Minimum Math Course Requirements. Working Paper 163,"Clotfelter, Charles; Hemelt, Steven; Ladd, Helen",Reports - Research,2016,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587160,The Compositional Effect of Rigorous Teacher Evaluation on Workforce Quality. Working Paper 168,"Cullen, Julie Berry; Koedel, Corry; Parsons, Eric",Reports - Research,2017,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587161,How Teachers Respond to Pension System Incentives: New Estimates and Policy Applications. Working Paper 147,"Ni, Shawn; Podgursky, Michael",Reports - Research,2015,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587162,"Do Master's Degrees Matter? Advanced Degrees, Career Paths, and the Effectiveness of Teachers. Working Paper 136","Ladd, Helen F.; Sorensen, Lucy C.",Reports - Research,2015,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587163,The Efficiency Implications of Using Proportional Evaluations to Shape the Teaching Workforce. Working Paper 106,"Koedel, Cory; Li, Jiaxi",Reports - Research,2014,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587165,Teach for America Impact Estimates on Nontested Student Outcomes. Working Paper 146,"Backes, Benjamin; Hansen, Michael",Reports - Research,2015,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587173,Examining Spillover Effects from Teach for America Corps Members in Miami-Dade County Public Schools. Working Paper 113,"Hansen, Michael; Backes, Benjamin; Brady, Victoria; Xu, Zeyu",Reports - Research,2015,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587174,Pensions and Late Career Teacher Retention. Working Paper 164,"Kim, Dongwoo; Koedel, Cory; Ni, Shawn; Podgursky, Michael; Wu, Weiwei",Reports - Evaluative,2017,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587180,Pension Structure and Employee Turnover: Evidence from a Large Public Pension System. Working Paper 142,"Goldhaber, Dan; Grout, Cyrus; Holden, Kris",Reports - Research,2015,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587183,"Teacher Turnover, Teacher Quality and Student Achievement in DCPS. Working Paper 153","Adnot, Melinda; Dee, Thomas; Katz, Veronica; Wyckoff, James",Reports - Research,2016,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587187,Learning That Lasts: Unpacking Variation in Teachers' Effects on Students' Long-Term Knowledge. Working Paper 104,"Master, Benjamin; Loeb, Susanna; Wyckoff, James",Reports - Research,2014,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587188,High Rates of Within-School Teacher Reassignments and Implications for Student Achievement. Working Paper 151,"Atteberry, Allison; Loeb, Susanna; Wyckoff, James",Reports - Research,2016,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED587199,Are There Hidden Costs Associated with Conducting Layoffs? The Impact of RIFs and Layoffs on Teacher Effectiveness. Working Paper 140,"Strunk, Katharine O.; Goldhaber, Dan; Knight, David S.; Brown, Nate",Reports - Research,2018,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5796; Fax: 202-403-6783; e-mail: info@caldercenter.org; Web site: https://caldercenter.org",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED583097,School Turnaround in North Carolina: A Regression Discontinuity Analysis. Working Paper 156,"Heissel, Jennifer A.; Ladd, Helen F.","Reports - Research,Tests/Questionnaires",2016,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5454; e-mail: inquiry@caldercenter.org; Web site: http://www.",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED583615,High Schools and Students' Initial Colleges and Majors. Working Paper 165,"Darolia, Rajeev; Koedel, Cory",Reports - Research,2018,"National Center for Analysis of Longitudinal Data in Education Research. American Institutes for Research, 1000 Thomas Jefferson Street NW, Washington, DC 20007. Tel: 202-403-5000; Fax: 202-403-5454; e-mail: inquiry@caldercenter.org; Web site: https://caldercenter.org/",National Center for Analysis of Longitudinal Data in Education Research (CALDER),NA
R305C120008,ED574274,Evaluating Prospective Teachers: Testing the Predictive Validity of the edTPA. CEDR Working Paper. WP #2016-7,"Goldhaber, Dan; Cowan, James; Theobald, Roddy","Reports - Evaluative,Numerical/Quantitative Data",2016,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202016-7.pdf
R305C120008,ED574279,What's in a Teacher Test? Assessing the Relationship between Teacher Licensure Test Scores and Student STEM Achievement and Course-Taking. CEDR Working Paper. WP #2016-11,"Goldhaber, Dan; Gratz, Trevor; Theobald, Roddy",Reports - Research,2016,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202016-11.pdf
R305C120008,ED574281,Has It Always Been This Way? Tracing the Evolution of Teacher Quality Gaps in U.S. Public Schools. CEDR Working Paper. WP #2016-8,"Goldhaber, Dan; Quince, Vanessa; Theobald, Roddy","Numerical/Quantitative Data,Reports - Research",2016,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202016-8.pdf
R305C120008,ED574282,Cross-State Mobility of the Teacher Workforce: A Descriptive Portrait. CEDR Working Paper. WP #2015-5,"Goldhaber, Dan; Grout, Cyrus; Holden, Kristian; Brown, Nate",Reports - Research,2015,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202015-5.pdf
R305C120008,ED574283,Evaluating Prospective Teachers: Testing the Predictive Validity of the edTPA. CEDR Working Paper. WP #2016-2.2,"Goldhaber, Dan; Cowan, James; Theobald, Roddy",Reports - Research,2016,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202016-2.2.pdf
R305C120008,ED574285,Public Pension Reform and Teacher Turnover: Evidence from Washington State. CEDR Policy Brief. WP #2015-8,"Goldhaber, Dan; Grout, Cyrus; Holden, Kristian",Reports - Research,2015,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202015-8.pdf
R305C120008,ED574287,Improving Teacher Selection: The Effect of Inter-Rater Reliability in the Screening Process. CEDR Working Paper. WP #2015-7,"Martinkova, Patricia; Goldhaber, Dan","Reports - Research,Numerical/Quantitative Data",2015,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20WP%202015-7.pdf
R305C120008,ED574289,Reconciling Different Estimates of Teacher Quality Gaps Based on Value Added. CEDR Policy Brief. PB #2016-9,"Goldhaber, Dan; Quince, Vanessa; Theobald, Roddy",Reports - Research,2016,"Center for Education Data & Research. 3876 Bridge Way North Suite 201, Seattle, WA 98103. Tel: 206-547-5585; Fax: 206-547-1641; e-mail: cedr@uw.edu; Web site: http://www.cedr.us",Center for Education Data & Research,http://www.cedr.us/papers/working/CEDR%20PB%202016-9.pdf
